bowler,phase,runs,balls,wickets,economy,bowling_sr,econ_bayes,impact_score,last_year
Karanveer Singh,death,51,24,5,12.75,4.8,9.79779896626371,10.46153328445841,2015
Kartik Tyagi,death,323,200,16,9.69,12.5,9.563842971168993,109.74667852286022,2026
Kuldeep Yadav,death,519,364,33,8.554945054945055,11.030303030303031,8.86174950556664,503.8395631918174,2026
L Balaji,death,846,502,39,10.111553784860558,12.871794871794872,9.92212047863953,628.5047650273102,2014
L Ngidi,death,331,226,21,8.787610619469026,10.761904761904763,9.08721608933908,198.97182836019743,2026
LE Plunkett,death,70,48,2,8.75,24.0,9.299250920212973,1.7635829101409388,2018
LH Ferguson,death,569,331,21,10.314199395770393,15.761904761904763,9.988056984052761,181.02619987920252,2026
LR Shukla,death,113,78,9,8.692307692307692,8.666666666666666,9.222410159750009,36.01010953182353,2012
LS Livingstone,death,26,24,1,6.5,24.0,9.112867459414392,0.449913270247812,2025
Lalit Yadav,death,36,24,1,9.0,24.0,9.38684006215412,0.4367817042638649,2023
M Ashwin,death,185,126,7,8.809523809523808,18.0,9.189152565768698,21.862734192529334,2023
M Jansen,death,277,153,13,10.862745098039216,11.76923076923077,10.062407970148714,68.86025711296611,2026
M Kartik,death,206,154,8,8.025974025974026,19.25,8.81294548312823,29.774381391822576,2014
M Markande,death,175,96,3,10.9375,32.0,9.930302314817018,3.7158989555576225,2024
M Morkel,death,591,390,40,9.092307692307692,9.75,9.20635551044744,712.5512362145546,2016
M Muralitharan,death,366,275,23,7.9854545454545445,11.956521739130435,8.586633986407982,252.59024705527347,2013
M Ntini,death,51,36,3,8.5,12.0,9.288822396587673,3.972516474591604,2008
M Pathirana,death,582,402,37,8.686567164179104,10.864864864864865,8.930850877071611,628.4843490568333,2025
M Prasidh Krishna,death,919,542,46,10.173431734317344,11.782608695652174,9.977907698252038,869.4808834040246,2026
M Siddharth,death,42,24,3,10.5,8.0,9.551223623797956,3.863379337916397,2026
M Theekshana,death,221,156,12,8.5,13.0,9.019139525959408,65.46079016747402,2025
M de Lange,death,57,30,3,11.399999999999999,10.0,9.696524327163342,3.805487281316899,2015
MA Starc,death,510,345,44,8.869565217391305,7.840909090909091,9.073551802984726,874.8062690719353,2026
MA Wood,death,109,54,7,12.11111111111111,7.714285714285714,10.014931620930732,20.06004709808787,2023
MC Henriques,death,154,98,5,9.428571428571429,19.6,9.432484551575946,10.866702133413476,2021
MF Maharoof,death,151,102,13,8.882352941176471,7.846153846153846,9.244841661992432,74.94990453418619,2010
MG Johnson,death,468,302,30,9.298013245033111,10.066666666666666,9.351545218534712,394.58719535317437,2018
MJ Henry,death,55,24,3,13.75,8.0,9.9073880073596,3.7244932743715315,2026
MJ McClenaghan,death,546,368,34,8.902173913043478,10.823529411764707,9.086532812809507,521.6070967485497,2019
MJ Santner,death,76,51,4,8.941176470588236,12.75,9.332186884600619,7.029434880719003,2026
MM Ali,death,72,57,4,7.578947368421052,14.25,9.014753863538699,7.276959636727011,2024
MM Patel,death,514,305,28,10.111475409836064,10.892857142857142,9.847435947223502,326.419995745827,2013
MM Sharma,death,1352,807,75,10.052044609665426,10.76,9.931854265081588,2322.0739435417545,2025
MN Samuels,death,87,52,5,10.038461538461538,10.4,9.561611229197378,10.719950596506742,2013
MP Stoinis,death,382,175,16,13.097142857142856,10.9375,11.166805334085817,93.99286264946129,2026
MP Yadav,death,42,25,3,10.08,8.333333333333334,9.507808970962511,3.8810203394593943,2026
MR Marsh,death,215,121,12,10.66115702479339,10.083333333333334,9.904170802568837,59.61124982283912,2024
MS Gony,death,209,120,8,10.45,15.0,9.82132690035477,26.717367486314043,2013
Mohammad Asif,death,102,60,5,10.2,12.0,9.614580288673539,10.660891783362626,2008
Mohammed Shami,death,1266,716,79,10.608938547486034,9.063291139240507,10.357538939200607,2470.4806952890767,2026
Mohammed Siraj,death,1174,728,50,9.675824175824175,14.56,9.624829873902224,1064.9538884622707,2026
Mohsin Khan,death,253,156,12,9.73076923076923,13.0,9.566148072967954,61.717631328366515,2026
Mujeeb Ur Rahman,death,137,72,5,11.416666666666666,14.4,9.968981174575852,10.281893225097903,2021
Mukesh Choudhary,death,127,63,2,12.095238095238095,31.5,10.084178192293614,1.6263100162721214,2026
Mukesh Kumar,death,574,282,25,12.212765957446809,11.28,11.07697688388208,231.33568182566577,2026
Mustafizur Rahman,death,847,576,41,8.822916666666668,14.048780487804878,8.977584920378408,767.7008974156821,2025
N Burger,death,62,45,3,8.266666666666666,15.0,9.215491556715632,4.004127156202509,2026
N Thushara,death,95,66,2,8.636363636363637,33.0,9.232635914221273,1.7763074545957829,2025
